Contents,Like,ID,Tags,Like_normal1,Like_normal2
다들주목     훌랄라 다들 맛있는건 알쥬  요즘 핫한 간장바베큐를 조져봤다개인적으로 치밥은 간장베이스가 더 맛있다  참숯으로 구워서 진짜 숯향 불맛이 미쳤다양념도 맛있지만  맵지도 않고 덜 자극적이라 적극 추천  순살 바베큐라 주먹밥이랑 먹어도 진짜 조합환상 간장베이스에 즉섭밥 넣고 순살 잘라서 비벼먹음 진짜 밥도둑    맥주도 술술들어가니까  꼭 좋은날 좋은사람과 먹어보길 전국어디든 있으니까 오늘 당장 고고 이상전달끝  1월 배달의 민족 매주 수요일 3 000원 할인  배달의 민족 1월 23 29일 포장 기획전 3 500원 할인  요기요 1월 매일 신메뉴 3종 3 000원 할인중   훌랄라 훌랄라숯불바베큐치킨 푸세이돈 훌랄라치킨  안산맛집 인천맛집 치킨맛집 숯불치킨 숯불바베큐 서산맛집  대전맛집  동탄맛집  대구맛집  파주맛집  서울맛집  경기도맛집  치킨  양념치킨  foodporn  foodpics,273.0,fooseidon_,"['#훌랄라', '#훌랄라숯불바베큐치킨', '#푸세이돈', '#훌랄라치킨', '#안산맛집', '#인천맛집', '#치킨맛집', '#숯불치킨', '#숯불바베큐', '#서산맛집', '#대전맛집', '#동탄맛집', '#대구맛집', '#파주맛집', '#서울맛집', '#경기도맛집', '#치킨', '#양념치킨', '#foodporn', '#foodpics']",0.10573199070487994,0.10573199070487994
 서울  후암동  뽀빠이호프치킨감자탕먹고 2차로 찾은 통닭집  숙소 근처에서 뭘 먹을까하고 찾다가 2차로 방문한 곳인데 외관부터 노포느낌 낭낭한 통닭집이었다  내부엔 5테이블 정도 있었고 마지막으로 남은 테이블에 착석했다 남으면 가져가야지란 생각으로 후반양반 1마리 시켰는데 왠걸 양념이 넘 내스탈이었다  튀긴 후 아낌없이 양념을 듬뿍 발라 준 느낌  처음에는 케챱맛이 달큰하게 나더니 매콤함이 마지막에 혀를 강타하는 맛이었다  단맛으로 감칠맛을 훅 올리더니 매운맛이 느끼함을 없애줘서 좋았다  후라이드 또한 겉은 바삭 속은 촉촉했고 염지가 잘 돼 있어 별도로 다른 소스를 찍어먹지 않아도 맛있었다   치킨집이지만 닭볶음탕  떡볶이  오뎅탕 등 다양한 메뉴도 있었는데 사장님께서 늦은 저녁으로 먹고 계시던 닭볶음탕이 궁금했다  다음에 또 가면 꼭 먹어보자고 속으로 다짐했다   먹으면서 먹을 거 생각하기   다들 그렇죠 ㅎㅎ  가격  후반양반   16 000원 먹뽀N  서울  서울맛집  서울역맛집  서울역치킨  서울통닭  서울통닭맛집  서울역통닭  통닭맛집  서울역포차  통닭  치킨  좋아요반사  먹팔  맞팔  먹방  먹팔  먹스타그램   ,84.0,mukbbo.n,"['#서울', '#후암동', '#뽀빠이호프치킨감자탕먹고', '#먹뽀N', '#서울', '#서울맛집', '#서울역맛집', '#서울역치킨', '#서울통닭', '#서울통닭맛집', '#서울역통닭', '#통닭맛집', '#서울역포차', '#통닭', '#치킨', '#좋아요반사', '#먹팔', '#맞팔', '#먹방', '#먹팔', '#먹스타그램', '#💜']",0.032532920216886134,0.032532920216886134
무한의 매력을 가진 완벽한인생 동두천점먹으면 먹을수록 푹 빠져버림 종류도 이렇게 많고  가격도 굿굿 심지어는 맛까지 있는데 왜안가   당장 가야쥥    특히 여기 메뉴들과 맥주의 조합으로 먹는거 절대 잊지말기   동두천맛집 완벽한인생동두천점      의정부맛집  의정부술집  포천술집  포천가볼만한곳  포천맛집  동두천맛집완벽한인생  치킨맛집  치킨  양주맛집  데이트  간맥,131.0,crylie2_,"['#동두천맛집', '#완벽한인생동두천점', '#의정부맛집', '#의정부술집', '#포천술집', '#포천가볼만한곳', '#포천맛집', '#동두천맛집완벽한인생', '#치킨맛집', '#치킨', '#양주맛집', '#데이트', '#간맥']",0.05073586367157242,0.05073586367157242
  2023년 가지게 되는 행운 가장 먼저 보이는 단어 3가지가 올해 가지게 될 3가지의 행운이랍니다  당신은 어떤 단어가 땡기셨나요  댓글에 당신의 행운 3가지를 공유해주세요  EVENT 이미지 속 단어들 중 제일 먼저 보이는 단어 3가지를 댓글에 공유하면 추첨을 통해 당치땡 치킨 이용권을 선물로 드립니다   참여방법① 댓글에 가장 먼저 보이는 단어 3가지 남기기 ② 팔로우   좋아요는 필수  이벤트 기간  1 10 화  1 13 금  경품  트러플 크리스피 콜라 1 25L  3명  유의사항  당첨자는 개별 DM을 통해 발표됩니다  당치땡  당신은지금치킨이땡긴다  치킨  치킨추천  이벤트  EVENT  새해  새해이벤트  2023  올해의행운,193.0,dangchiddaeng.official,"['#당치땡', '#당신은지금치킨이땡긴다', '#치킨', '#치킨추천', '#이벤트', '#EVENT', '#새해', '#새해이벤트', '#2023', '#올해의행운']",0.07474825716498838,0.07474825716498838
1년만에 교촌치킨 생일날받은 배민쿠폰 15000해서 교촌치킨 두마리   ㅋㅋ 레드콤보 오리지날 교촌치킨 처음 맛봤을때보다 크기도   맛도 조금 변한거 같아서 아쉽다    그래도 맛있네 술을 못마셔서 아쉬운밤  주정뱅 이 양  고마워 잘먹었어     요양중  치킨  레드콤보  교촌치킨  배달의민족  교촌오리지날  chiken  韓国チキン  チキン  キョチョンチキン 맞팔 kyochonchicken  먹스타그램  일상  일상스타그램  일상맞팔  술스타그램  생일선물   ,60.0,ktw8924,"['#요양중', '#치킨', '#레드콤보', '#교촌치킨', '#배달의민족', '#교촌오리지날', '#chiken', '#韓国チキン', '#チキン', '#キョチョンチキン', '#맞팔', '#kyochonchicken', '#먹스타그램', '#일상', '#일상스타그램', '#일상맞팔', '#술스타그램', '#생일선물', '#🍗']",0.023237800154918668,0.023237800154918668
  먹카츄의 치킨앤카레군 탐방   치킨앤카레군  홍대  홍대맛집  홍대술집  저장각  먹카츄가 다녀온 치킨앤카레군을 소개해 주려고해 피카   먼저 치킨앤카레군에서 주문한 메뉴는 국물떡볶이 차돌 순두부 짬뽕탕 후라이드 치킨 크루저리타 먼저 국물떡볶이는 매콤하고 달달한게 아주 좋았고 떡은 쫄깃쫄깃한게 아주 입에서 착착 감기는 맛이였어 여기에 치즈를 추가했는데 아주 꾸덕하고 고소하게 먹을수 있는게 넘 좋더라구 차돌 순두부 짬뽕탕은 국물이 진하고 얼큰한게 아주 소주가 술술 들어가는 맛이였고 우동까지 국물이 잘베어서 아주 후룩후룩 맛나게 먹었어 후라이드 치킨은 크리스피한 오리지널후라이드와 짭쪼름한 체다치즈후라이의 조화가 장난 아니였는데 일단 치킨은 은은한 카레향이 올라오는게 넘 좋았어 크루저리타는 칵테일인데 크루저가 거대한 칵테일잔에 꽂혀서 나오더라구 이거 달달하고 시원한게 아주 이집 음식들하고 찰떡 궁합이더라구 다들 홍대에서 맛난 안주에 한잔 하고 싶다면 치킨앤카레군에 가보는걸 먹카츄가 정말 강추할게   치킨앤카레군  동교동 164 11 홍대데이트  홍대술집추천  홍대핫플레이스  떡볶이  떡볶이맛집  안주,107.0,muk_pikachu,"['#치킨앤카레군', '#홍대', '#홍대맛집', '#홍대술집', '#저장각', '#홍대데이트', '#홍대술집추천', '#홍대핫플레이스', '#떡볶이', '#떡볶이맛집', '#안주']",0.04144074360960496,0.04144074360960496
 대전  중앙시장  서울치킨 본점말 그대로  시장통닭 어릴때 시장통닭 먹던 추억 같은 건 없지만 무슨 늭낌인지 아니께  갓 튀기는 냄새에 이미 취해버려치킨 등장하시면 양 보고 놀라버려한마리 맞나요   튀김옷에 간간하게 후추간이 되어있고 바삭바삭해 양념도 맛있는데 후라이드가 좀 더 내 서타일 그 와중에 닭목 찾아냈  술은 딤채에서 알아서 꺼내마셔   다락방 감성에서 먹다보니 술이 술술메뉴에 닭볶음탕이나 닭내장탕도 있네그게 바로 시장 닭집에 묘미 고고_대전  대전맛집  대전중앙시장  시장맛집  후라이드치킨  치킨  치맥  대전여행  노포투어  대전노포  본점  friedchicken  맛있다그램  먹팔맞팔  소통환영,170.0,im__gogo,"['#대전', '#중앙시장', '#서울치킨', '#시장통닭', '#고고_대전', '#대전맛집', '#대전중앙시장', '#시장맛집', '#후라이드치킨', '#치킨', '#치맥', '#대전여행', '#노포투어', '#대전노포', '#본점', '#friedchicken', '#맛있다그램', '#먹팔맞팔', '#소통환영']",0.06584043377226956,0.06584043377226956
  월간 이벤트  바른치킨이 매월 생일자를 찾아 치킨케이크를 선물합니다 1월 생일이신 분 또는 생일을 맞은 내 친구  가족 등을 태그하고셀프 덕담 또는 축하 인사를 댓글로 남겨주세요 3분을 추첨해 치킨케이크를 선물로 드립니다  대상   바른치킨  팔로워  중  1월  생일자기한   1월 17일까지추첨   1월 18일 개별 DM 발송  1월 생일인 내 친구 태그단  당첨 후 생일 인증 필수  바른치킨  치킨케이크  이벤트  1월이벤트  생일이벤트  생일케이크  생일선물  생일선물추천  생일파티  케이크추천  이색케이크  기념일케이크  치킨  치킨스타그램  치킨추천,277.0,barunchicken_official,"['#바른치킨', '#치킨케이크', '#이벤트', '#1월이벤트', '#생일이벤트', '#생일케이크', '#생일선물', '#생일선물추천', '#생일파티', '#케이크추천', '#이색케이크', '#기념일케이크', '#치킨', '#치킨스타그램', '#치킨추천']",0.10728117738187451,0.10728117738187451
점심은 덮밥으로 냉동실 윙도 꺼내서 튀겨 양념 해주고아들하고 둘이 오붓하게ㅡㅡ 아침  점심  저녁  플레이팅  그릇  그릇스타그램  집밥  혼밥  집밥스타그램  상차림  오늘의밥상  오늘뭐먹지 홈스위트홈  홈쿡  아침메뉴 홈메이드  온더테이블  점심메뉴  저녁메뉴  식사 아이밥상  방학식단  불고기덮밥  닭윙구이  닭윙조림  한식  치킨,61.0,ljs051500,"['#아침', '#점심', '#저녁', '#플레이팅', '#그릇', '#그릇스타그램', '#집밥', '#혼밥', '#집밥스타그램', '#상차림', '#오늘의밥상', '#오늘뭐먹지', '#홈스위트홈', '#홈쿡', '#아침메뉴', '#홈메이드', '#온더테이블', '#점심메뉴', '#저녁메뉴', '#식사', '#아이밥상', '#방학식단', '#불고기덮밥', '#닭윙구이', '#닭윙조림', '#한식', '#치킨']",0.023625096824167312,0.023625096824167312
양념치킨의 시초  오늘의역사  history여러분은 어떤 치킨을 좋아하세요 구운 치킨  튀긴 치킨  옛날 통닭  양념치킨 우리나라에는 정말 다양한 치킨의 종류가 있는데요 그렇다면 우리나라에서는 언제부터 치킨을 먹기 시작했을까요 후라이드 치킨이 국내에 들어오기 시작한 건 1950년대 한국전쟁 시기라고 합니다 한국전쟁에 참전한 미군들을 통하여 후라이드 치킨이 한국 사람들에게 소개되었다고 하는데요 1960년대에는 국내 1호의 치킨집이라고 할 수 있는 명동에  영양센타 라는 치킨집이 세워져 치킨이 국내에 보급되기 시작했어요 영양센타 치킨집에는 전기구이 통닭을 팔았는데 이 당시에는 식용유와 같은 기름이 귀하던 시절이라닭을 튀길 만큼의 식용유가 넉넉치 못했기 못했기 때문에전기구이 조리법을 사용했을 것으로 추측돼요 1970년대에 이르러 국내에 식용유가 널리 보급이 되기 시작하면서 기름에 튀긴 통닭이 등장하기 시작했어요 1970년대 후반부터는  림스치킨 이라는 국내 1호의 프랜차이즈 치킨집이 등장하면서뒤를 이어 롯데리아  KFC에서도 치킨을 내놓았고 이때부터 국내에 치킨 인기가 가속화됐어요 1980년대 초반에는 페리카나에서 세계 어느 곳에서도 볼 수 없는양념치킨이라는 메뉴를 만들어서 선풍적인 인기를 끌기 시작했어요 오늘날의 양념치킨은 후라이드치킨과 더불어 치킨의 양대 산맥을 이루고 있어요 양념치킨만큼은 우리나라가 원조랍니다       한능검 한국사능력검정시험 한국사 옛날옛적 역사이야기 간단상식 역사공부 역사상식 일러스트 전통 역사임용 역사스타그램 음식역사 양념치킨 치킨 음식유래 어린시절 추억 맨투맨 겨울맨투맨 ootd,243.0,gaesigi_,"['#오늘의역사', '#history여러분은', '#한능검', '#한국사능력검정시험', '#한국사', '#옛날옛적', '#역사이야기', '#간단상식', '#역사공부', '#역사상식', '#일러스트', '#전통', '#역사임용', '#역사스타그램', '#음식역사', '#양념치킨', '#치킨', '#음식유래', '#어린시절', '#추억', '#맨투맨', '#겨울맨투맨', '#ootd']",0.0941130906274206,0.0941130906274206
 도착지_집  BBQ  자메이카 소떡만나  24 0  중독적인 맛에 헤어 나올 수 없는  bbq   혹시 이때까지 자메이zㅏ치킨을 한 번도 먹지 않았다고 하면 믿으시겠습니까    가격대는 사악한대 달랑 닭 다리 4개 나오는게 너무하다고 생각했죠ㅋㅋ 언젠가 먹어봐야지 하다가 최근에 자메이카 신메뉴가 나왔더라구요  전에는 양이 적어서 아쉬웠는데 온전한 치킨 한 마리에 자메이카 소스가 버무려져 있다니 저의 니즈를 확실히 채워준 치킨이에요٩ ˊᗜˋ و 자메이카 소떡만나튀김 옷이 양념으로 잘 코팅되어 있어서 그론가 닭강정 같았어요  bbq의 치킨답게 최상급 육질은 남달랐아요    육질이 살아있고 부드럽고 촉촉한 살이 넘 맛있어요  고기 자체는 킹정 우리가 흔히 아는 달달하고 특유의 향신료 바베큐 맛에 매콤하면서 입에 쫙 감기는 맛이에요 소스가 자극적인 편이라서 손이 자꾸 가는 것 같아요     지점마다 소떡 개수가 다르다고 들었는데 여기는 꽤 많이 줬어요   특히 떡이 말랑말랑하니 괜찮았어요   치킨 자체로 보면 맛있기는 한데 뭔가 기대보다 평범해서 한 번 호기심으로 먹어보기 좋은 것 같아요  일단 가격 대비 이스 평범    다음에 자메이카 통다리로 먹어봐야겠어요    자메이카소떡만나치킨  자메이카통다리구이  bbq치킨  오늘뭐먹지  신메뉴  메뉴추천  배달음식  배달의민족  먹스타그램  맛스타그램  맛집리뷰  리뷰  좋반댓  먹소통  먹팔  치킨  아이폰  데이트코스  선팔하면맞팔  맞팔환영  답방가요  푸드스타그램  피드꾸미기  부산핫플,94.0,muk_running_,"['#도착지_집', '#자메이카소떡만나치킨', '#자메이카통다리구이', '#bbq치킨', '#오늘뭐먹지', '#신메뉴', '#메뉴추천', '#배달음식', '#배달의민족', '#먹스타그램', '#맛스타그램', '#맛집리뷰', '#리뷰', '#좋반댓', '#먹소통', '#먹팔', '#치킨', '#아이폰', '#데이트코스', '#선팔하면맞팔', '#맞팔환영', '#답방가요', '#푸드스타그램', '#피드꾸미기', '#부산핫플']",0.03640588690937258,0.03640588690937258
