Contents,Like,ID,Tags,Like_normal1,Like_normal2
 협찬 피자와 떡볶이 미친 조합  가게   피자스튜디오 영등포구청점 위치  서울 영등포구 당산로32길 1 15 피자스튜디오 메뉴  피떡set  치즈 페퍼로니 피자 떡볶이  25 900원   콜라 2 000원 리뷰 영등포 구청역 3번출구 근처 아지트 같은 곳에 위치해 있어요  피자 오랜만에 먹고 싶었는데 떡볶이까지 있어서 금상천화   피떡 세트로 페퍼로니  치즈 두 가진 맛을 한번에 즐길 수 있어요  개인적으로 치즈 피자 강추입니다  치즈 두툼하게 올라간 게 완전 제 스타잉이에요  도우는 씬 피자인 것 같은데 토핑이랑 치즈 등 피자 자체 두께감은 좀 있어요 게다가 저는 도우는 안먹는편인데 피자스튜디오 도우는 쫀득쫀득해서 맛있어요   남김없이 해치우고 왔습니다 ٩  ᐛ  و떡볶이는 부드럽고 쫀득쫀득해요  국물 떡볶이에 좀 더 가까워요  피자 느끼해질 때 떡볶이 먹으면 감칠맛나서 좋아요  김말이도 들어가있어서 떡볶이 국물 소스에 찍어먹었습니다  피자   떡볶이의 단짠단짠의 조합으로 끝도 없이 먹게 되네요    셀프코너에 갈릭 디핑소스  핫소스  파마산 치즈가루 등이 있어서 원하는 만큼 가져갈 수 있습니다  깔조네 set도 유명하대서 다음번에 방문하면 한 번 먹어보고 싶어요 다들 연초엔 피자 맥주 먹으러 피자스튜디오 어떠신가요   영등포피자  영등포구청역맛집  영등포구청맛집  영등포맛집  당산동피자  당산동맛집  당산맛집  영등포구청역  먹스타  피자스타그램  영등포구청  피자맛집  영등포구청핫플  영등포구청점심  영등포구청맥주  영등포구청피자  영등포피자  서울피자맛집  피자  먹팔  맞팔먹팔  먹스타  먹스타그램  맞팔스타그램  먹팔맞팔,49,jmtgrammy,"['#협찬', '#피자스튜디오', '#영등포피자', '#영등포구청역맛집', '#영등포구청맛집', '#영등포맛집', '#당산동피자', '#당산동맛집', '#당산맛집', '#영등포구청역', '#먹스타', '#피자스타그램', '#영등포구청', '#피자맛집', '#영등포구청핫플', '#영등포구청점심', '#영등포구청맥주', '#영등포구청피자', '#영등포피자', '#서울피자맛집', '#피자', '#먹팔', '#맞팔먹팔', '#먹스타', '#먹스타그램', '#맞팔스타그램', '#먹팔맞팔']",0.03281982585398526,0.03281982585398526
미국 현지 감성을 가진 피자집이 은평구에도 있다    피테커 이태원이 아닌 은평구에서 미국 여행을 비자없이맛있게 즐길 수 있다면 믿으시겠어요 직접 제조하는 토마토 소스를 베이스로 쫄깃한 도우에양질의 재료를 더해 우주 최고의 피자 맛을 낸다는수제피자 찐 맛집 피테커에 다녀왔습니다 오픈한 지 얼마 되지 않았지만 레드락 생맥주와블랑 생맥주를 취급하고 있는 매장으로 이미지역 주민들 사이에선 피맥 맛집으로 유명한 곳이예요 외관에서부터 내부 인테리어까지 미국 감성이 뿜뿜뿜어져 나오는데 심지어 맛까지 현지 느낌 제대로라 나 지금 미국에 여행왔나   하는 착각이 들더라고요 이런 매장이 동네에 있었다면 매일 퇴근 후피맥하러 달려갔을 것 같아요 주문한 피타코 피자는 고수가 올라간 피자로멕시칸 요리 특유의 향과 맛을 낸 이국적인 피자예요 피자 위에 놓여진 라임을 즙을 내어 골고루 뿌려주면 와   대박  소리가 절로 나오게 되는 피자 탄생  내가 향신료 좀 좋아한다 싶으면 믿고 드셔 보세요 워낙 피자 식감이 풍요롭다 보니 피자 하나만으로도충분하긴 하지만 사이드가 빠지면 섭섭하잖아요 갓 튀겨져 나온 파근파근한 감자튀김을 피자 위에왕창 얹어 먹으면 나도 모르게 콧노래가 절로 이 날 너무 행복해서 콘서트를 열어 버렸지 뭐예요 아차  치즈 오븐 스파게티 주문도 잊지 마세요  피 타코 L  25 900 프렌치프라이 로즈마리 치즈 7 500 치즈 오븐 스파게티 6 900 서울 은평구 은평로13길 14 1층 매주 월요일 정기휴무 12 00 20 00  평일 BT 15 00 17 30        ptaker seoul   같이 먹고 싶은 사람이 있다면 태그해 주세요                      마음에 들었다면  좋아요     기억해 두고 싶다면  저장    나만 보기 아깝다면  공유    맛있는 소통 함께 해요   팔로우        불펌 및 크롤링 금지                       또 다른 맛집이 궁금하시다면  mola_eat  팔로우     모라_서울 피자맛집  피자  피자추천  피자스타그램  피자맛집추천  피자덕후  프렌치프라이  치즈오븐스파게티  오븐스파게티  피맥  피맥맛집  생맥  생맥주맛집  은평구맛집  응암동맛집  응암맛집  응암역맛집  역촌동맛집  역촌역맛집  녹번동맛집  녹번역맛집,215,mola_eat,"['#피테커', '#모라_서울', '#피자맛집', '#피자', '#피자추천', '#피자스타그램', '#피자맛집추천', '#피자덕후', '#프렌치프라이', '#치즈오븐스파게티', '#오븐스파게티', '#피맥', '#피맥맛집', '#생맥', '#생맥주맛집', '#은평구맛집', '#응암동맛집', '#응암맛집', '#응암역맛집', '#역촌동맛집', '#역촌역맛집', '#녹번동맛집', '#녹번역맛집']",0.14400535833891492,0.14400535833891492
  피자나라 치킨공주 태평점  _ 내돈내산   페퍼로니 피치세트 L  _ 20 900won  치킨 염지를 엄청 잘하셨더라구요  소스 없이도 간이 딱 맞아서 너무 맛있었어요  피자도  도우가 너무 맛있어서 갈릭소스나아이올리 소스에 찍어 먹으면 끝이에요 끝   그런데 치킨이 바삭바삭하니  염지도 잘되서 한 동안 꽂혀서 엄청 시켜 먹다가조금 치킨 맛이 변했더라구요  염지가 덜 되서 전보다 덜하달까요 그래서 요즘은 덜 시켜먹게 된 곳이에요     ᵒ         ᵒ                     먹스타  먹스타그램  먹부림  야식  야식스타그램  피자  치킨  치킨스타그램  피자맛집  피자나라치킨공주  배달음식  먹팔  먹팔맞팔  좋반  맞팔  소통  먹스타그램 ,50,baebae_plate,"['#내돈내산].🍕페퍼로니', '#먹스타', '#먹스타그램', '#먹부림', '#야식', '#야식스타그램', '#피자', '#치킨', '#치킨스타그램', '#피자맛집', '#피자나라치킨공주', '#배달음식', '#먹팔', '#먹팔맞팔', '#좋반', '#맞팔', '#소통', '#먹스타그램🍴']",0.033489618218352314,0.033489618218352314
 플롭 불광천 우리 동네에서 제일 맛있는 피자집 쿼터로 4가지맛을 선택할 수 있다 종류도 11가지인데 스위트 옥수수 옐로우쉬림프 콰트로치즈 시즈닝포테이토로 주문했다     인테리어도  ㄷ 자 형태로 독특하고 다 먹으면 스티커를 나눠준다  배달주문하면 버터갈릭 포테이토도 서비스로 줌   나의 최애 피자집  피자  pizza  맛집  서울맛집  증산동  증산맛집  명지대  명지대맛집  은평구맛집  맛집투어  플롭  피자맛집  먹스타그램  먹스파맞팔  맞팔해요  소통해요  ootd  선팔하면맞팔  맞팔  서울  협찬문의  협찬환영  먹스타  plop,45,iwantgala,"['#피자', '#pizza', '#맛집', '#서울맛집', '#증산동', '#증산맛집', '#명지대', '#명지대맛집', '#은평구맛집', '#맛집투어', '#플롭', '#피자맛집', '#먹스타그램', '#먹스파맞팔', '#맞팔해요', '#소통해요', '#ootd', '#선팔하면맞팔', '#맞팔', '#서울', '#협찬문의', '#협찬환영', '#먹스타', '#plop']",0.03014065639651708,0.03014065639651708
 더키친750  대학로 사장님의 저녁선물 감사히 잘 먹었습니다      서울맛집  종로맛집  대학로맛집  혜화맛집  동숭동맛집  피자  피자맛집  저녁  맛저  옴뇸뇸  배터짐  일상,17,loveveryarts_j,"['#더키친750', '#대학로.사장님의', '#서울맛집', '#종로맛집', '#대학로맛집', '#혜화맛집', '#동숭동맛집', '#피자', '#피자맛집', '#저녁', '#맛저', '#옴뇸뇸', '#배터짐', '#일상']",0.011386470194239785,0.011386470194239785
대만족으로 도미노피자까지 사주신 차주분    감사합니다    감탄에 감탄으로 출고     앞으로 차를 어떻게 타실지 고민 차가지고 나가기 무서울정도로 퀄리티뽑아드린 아반떼스포츠 풀광택 투코트유리막코팅 오버작업   왁스보이  왁스보이카케어  재고따지면아웃  재고따지면손해 아반떼스포츠  차덕후  차쟁이 광택  연마광택  올인원컴파운드  최소연마  퀄리티  딴데못가  피자  차스타그램   카스타그램   유리막코팅  투코트유리막코팅  인친  인팔,60,wagseuboi,"['#왁스보이', '#왁스보이카케어', '#재고따지면아웃', '#재고따지면손해', '#아반떼스포츠', '#차덕후', '#차쟁이', '#광택', '#연마광택', '#올인원컴파운드', '#최소연마', '#퀄리티', '#딴데못가', '#피자', '#차스타그램🚘', '#카스타그램🚘', '#유리막코팅', '#투코트유리막코팅', '#인친', '#인팔']",0.04018754186202277,0.04018754186202277
저녁밥대신 피자 돌려 먹기 최고다  피자는역시   피자스타그램  피자맛집  피자추천  피자  피자  피자를피자답게  pizza  먹팔  맞팔  저녁  저녁메뉴  저녁식단  일상  맞팔해요,19,kumiko_0502,"['#피자스타그램', '#피자맛집', '#피자추천', '#피자', '#피자', '#피자를피자답게', '#pizza', '#먹팔', '#맞팔', '#저녁', '#저녁메뉴', '#저녁식단', '#일상', '#맞팔해요']",0.012726054922973878,0.012726054922973878
  집들이 선물은 뚫어뻥이지 뭐가 있고 없고를 몰라서 다이소를 털어옴ㅋㅋㅋㅋ다이소에서 이렇게 사본건 처음인데괜찮은 물건들이 많아서 눈 돌아갔다         집들이  첫자취  축하  파티  닭도리탕  피자  숙주볶음  어묵탕  김치찌개  메론  캬  소주  달려  보리  너무귀여워  견스타그램  먹스타그램  맛스타그램  찍스타그램  일상스타그램  먹스타  먹방  일상공유  일상  먹팔  맞팔은댓글  선팔후댓글,63,kkk_suyeon_,"['#집들이', '#첫자취', '#축하', '#파티', '#닭도리탕', '#피자', '#숙주볶음', '#어묵탕', '#김치찌개', '#메론', '#캬', '#소주', '#달려', '#보리', '#너무귀여워', '#견스타그램', '#먹스타그램', '#맛스타그램', '#찍스타그램', '#일상스타그램', '#먹스타', '#먹방', '#일상공유', '#일상', '#먹팔', '#맞팔은댓글', '#선팔후댓글']",0.04219691895512391,0.04219691895512391
    상봉코스트코  푸드코트자주 가는 상봉코스트코제일 맛있는 베이크너무너무 맛있는 베이크먹으러 왔는데 역시 핵 존맛  근데 피자도 양송이스프도 다 맛있다   코스트코  코스트코푸드코트  피자  베이크  포크베이크  미국피자  불고기피자  양송이스프  존맛  마트먹방  먹스타  대형마트  마트놀이  먹스타맞팔  먹스타그램  소통  인친  좋아요  상봉,23,lllmlmls2__,"['#상봉코스트코', '#푸드코트자주', '#코스트코', '#코스트코푸드코트', '#피자', '#베이크', '#포크베이크', '#미국피자', '#불고기피자', '#양송이스프', '#존맛', '#마트먹방', '#먹스타', '#대형마트', '#마트놀이', '#먹스타맞팔', '#먹스타그램', '#소통', '#인친', '#좋아요', '#상봉']",0.015405224380442064,0.015405224380442064
  만석인 이유가 있구나 맛있고 즐겁고 깔끔하게 먹고 나온 집 메뉴나 홀 분위기만 봤을때 젊은이들의 맛집인가 했는데 다양한 연령층이 식사 중이었던 곳 만족했던 맛집   우암산호랭이  성안길  청주  성안길맛집  리조또  리조또맛집  스테이크  피자  먹물리조또  마르게리따  마르게리따피자  맛집  먹스타그램  먹팔  먹팔맞팔  양식맛집  점심메뉴  저녁메뉴  재방문각,30,mmfoodyy,"['#우암산호랭이', '#성안길', '#청주', '#성안길맛집', '#리조또', '#리조또맛집', '#스테이크', '#피자', '#먹물리조또', '#마르게리따', '#마르게리따피자', '#맛집', '#먹스타그램', '#먹팔', '#먹팔맞팔', '#양식맛집', '#점심메뉴', '#저녁메뉴', '#재방문각']",0.020093770931011386,0.020093770931011386
